Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time
Wild Dragon, loss, WD.Kalanno, Tiny, WD.Nyac, Magnus, WD.Javi, Doom, WD.Darima, Shadow Demon, WD.Hellen, Ogre Magi, Vertex Pack, win, vP.Helannt, Terrorblade, vP.Shelby, Shadow Fiend, vP.RatnBone, Dragon Knight, vP.zikboss, Rubick, vP.Pronto, Crystal Maiden, 3, 29:59
Prime Legion, win, Unirraros, Spectre, Flastyle, Jakiro, Exmile, Pangolier, Sqeemz, Zeus, unnv, Naga Siren, Project Achilles, loss, Scarycrow, Templar Assassin, Ravenn, Primal Beast, kitara, Axe, KiritO, Silencer, ito, Bane, 3, 41:57
Five Pixels, win, obvious, Terrorblade, Lumi, Queen of Pain, Rosalinda, Dawnbreaker, Shappire, Hoodwink, Yuki, Crystal Maiden, Sakura, loss, Nyanya, Luna, I'll Be Your Dandelion  ♡, Death Prophet, Barbaritax, Tidehunter, Artemis, Lion, PequePotPot, Shadow Shaman, 4, 50:40
HellBear, win, HH.Rakinu, Shadow Fiend, HH.Harbinger, Lina, HH.Bambula, Timbersaw, HH.Chedema, Rubick, HH.packout, Crystal Maiden, Darkness Gaming, loss, DG.ThunderRiver, Razor, DG.hoxi, Tiny, DG.Dreadlight, Centaur Warrunner, DG.Ndolal, Silencer, DG.dollymy, Warlock, 3, 28:50
Silent killer, loss, sK.busow, Kunkka, sK.onenen, Queen of Pain, sK.itras, Doom, sK.lotorimri, Mirana, sK.yacathem, Undying, TOXIC, win, Tt. 1x1?, Shadow Fiend, Tt.Rottery, Tiny, Tt.Wired, Bristleback, Tt.Doopled, Windranger, Tt.satasatasata, Ringmaster, 3, 32:21
Lil Nouns, loss, Double King, Abaddon, Vagabund, Lina, braebrae, Mars, bgod, Techies, S A U V I G N O N, Ancient Apparition, Nouns GG, win, Lil_Nick, Tiny, dogi, Ember Spirit, Fayde, Doom, lost, Windranger,  empyreaN, Phoenix, 4, 57:57
Moonlight Wispers, loss, Tiamani, Anti-Mage, indra, Invoker, TeRakudA, Magnus, BenZzarSi, Nyx Assassin, Stardust, Ringmaster, Freedom Fighters, win, Imissed, Phantom Assassin, Freedom13, Batrider, Xolli, Doom, Akujin, Shadow Shaman, All_After_me, Nature's Prophet, 3, 46:42
Night Vision, loss, NV.WaifuWarrior, Muerta, NV.mintyfresh, Invoker, NV.popcorny, Tiny, NV.Volcanus, Pudge, NV.Jupitera, Rubick, Real Eclipse, win, RE.siuuu, Morphling, RE.Terax, Templar Assassin, RE.Photon, Abaddon, RE.Entan, Marci, RE.Trixi, Zeus, 3, 32:41
Freedom Fighters, win, Imissed, Muerta, Freedom13, Tiny, Xolli, Legion Commander, Akujin, Rubick, All_After_me, Treant Protector, Project Achilles, loss, Scarycrow, Phantom Assassin, Ravenn, Magnus, kitara, Kunkka, KiritO, Omniknight, ito, Jakiro, 3, 31:54
Yakuza, win, mitokiromi, Windranger, karma , Lina, Glaidara XI, Alchemist, Dr0nched In Sw0t, Shadow Shaman, kismet, Slark, Air Defence, loss, Disperser, Gyrocopter, expected, Ancient Apparition, BASTREYKO, Dawnbreaker, moonboyy, Pudge, maks0sau, Puck, 4, 33:17
Goodwin, loss, mariachi., Lifestealer, Goodwin, Puck, CodeX, Tiny, Lesn4ok, Techies, Leviamur, Shadow Demon, Travoman, win, iLTW, Weaver, TpaBoMaH, Void Spirit, PETUSHARA, Underlord, Shiishak., Ringmaster, by_Owl, Crystal Maiden, 2, 43:40
Prime Legion, win, Unirraros, Kunkka, Flastyle, Shadow Fiend, Exmile, Dawnbreaker, Sqeemz, Mirana, unnv, Nature's Prophet, Moonlight Wispers, loss, Tiamani, Luna, indra, Sniper, TeRakudA, Bristleback, BenZzarSi, Venomancer, Stardust, Disruptor, 3, 31:22
Gladiators, loss, watson, Abaddon, Quinn, Void Spirit, Ace ♠, Dark Seer, tOfu, Terrorblade, Malady, Disruptor, Aurora Gaming, win, Nightfall, Lina, kiyotaka, Tiny, TORONTOTOKYO, Brewmaster, Mira, Dark Willow, panto, Naga Siren, 1, 54:45
Stray, win, Retsu, Ursa, Stray, Slardar, DkFogas, Sand King, lowkez, Rubick, Vovapain, Silencer, YBN , loss, nesfeer, Troll Warlord, YBICANOOBOV, Pangolier, Limitless, Enigma, Earthq, Riki, good mma, Mirana, 2, 27:40
Yakuza, win, mitokiromi, Nature's Prophet, karma , Skywrath Mage, Dr0nched In Sw0t, Rubick, Glaidara XI, Terrorblade, kismet, Dawnbreaker, Romashku, loss, romance, Clinkz, DoCK†oR_ManGal, Jakiro, SandQ, Legion Commander, abysmal, Muerta, Vishenka, Death Prophet, 4, 29:25
LUNAR, win, teresaross, Jakiro, LV.Ashreaver, Mars, Noxen, Muerta, LV.Velm, Medusa, ardithjordan, Invoker, Flawless Goblins, loss, tinkywinky, Templar Assassin, ZodiAc!, Tiny, Kreen, Lycan, Okoni, Windranger, Randing, Shadow Shaman, 4, 33:56
Azure Dragons, win, Alduin, Sven, Flame, Arc Warden, Bahamut, Undying, Tiamat, Grimstroke, Durandal, Lich, Immortal Squad, loss, Dreadlight, Clinkz, livesey, Void Spirit, Lightcrawler, Omniknight, Qimusavoz, Bane, Shark, Zeus, 3, 47:53
TEIKO, win, Kerrigan, Luna, vogel, Dawnbreaker, karma , Venomancer, Dr0nched In Sw0t, Monkey King, Glaidara XI, Tusk, Ghost Sheep, loss, k@pib@r@, Lone Druid, emo2003, Timbersaw, Тиктоник, Windranger, moonboyy, Disruptor, eshkeree_enjoyer, Magnus, 4, 31:25
BB TEAM, win, Kiritych~, Terrorblade, gpk, Pangolier, MieRo, Tidehunter, Save-, Bane, Kataomi, Naga Siren, Flipster Talon, loss, 23savage, Morphling, Mikoto, Ember Spirit, Ws, Beastmaster, Jhocam, Ringmaster, kuku, Enigma, 1, 21:39
Air Defence, loss, people better than me:nobody~, Alchemist, S4D4UCLO7, Axe, expected, Disruptor, aloxa, Lion, kismet, Ember Spirit, Romashku, win, SandQ, Legion Commander, DoCK†oR_ManGal, Clockwerk, abysmal, Muerta, supamiq, Abaddon, alli., Invoker, 4, 39:26
DARK , win, wannacoffee, Lifestealer, Aboba, Lina, Vahee, Legion Commander, Denz, Pudge, SectumSempra, Ancient Apparition, Swift Knights, loss, Pelfox, Terrorblade, billyH, Outworld Destroyer, Melnik, Kunkka, Diamond, Rubick, Doobie, Mirana, 4, 29:41
Korb3n , loss, Koma', Omniknight, fn`, Outworld Destroyer, krol9sh, Tidehunter, Женя про дотку, Shadow Shaman, Korb3n, Disruptor, VooDooSh Team, win, Cake, Dazzle, arteezybastark, Night Stalker, mangekyou, Batrider, goodoq, Chaos Knight, VooDooSh, Lion, 2, 32:49
Dark Tamplars, win, Dobimaru, Luna, Sorrowsoul, Pangolier, atlasX, Slardar, Puppy, Rubick, kuki, Treant Protector, Peacekeepers, loss, rpuwok, Terrorblade, Charliss, Storm Spirit, K1rbi, Beastmaster, Trick_K, Slark, ShyChild, Lion, 3, 30:14
Ghost Sheep, loss, k@pib@r@, Bloodseeker, emo2003, Timbersaw, Тиктоник, Rubick, moonboyy, Disruptor, eshkeree_enjoyer, Windranger, Nethercore, win, people better than me:nobody~, Medusa, S4D4UCLO7, Dawnbreaker, empty, Ember Spirit, Yuui-, Shadow Shaman, yatorrent, Tusk, 4, 39:51
Air Defence, loss, expected, Mars, aloxa, Windranger, Glaidara XI, Morphling, maks0sau, Puck, Shendelwisp, Axe, TEIKO, win, Kerrigan, Luna, abysmal, Shadow Demon, karma , Venomancer, vogel, Bristleback, Dr0nched In Sw0t, Tiny, 4, 26:09
FenixTeam, loss, Snémaât, Phantom Assassin, BeNnS, Death Prophet, Flint-, Magnus, sonlin, Phoenix, shogeyuu, Jakiro, BulletProofs, win, bOzO, Muerta, LoVash, Beastmaster, Jeri, Tidehunter, tomash, Undying, Xyloria, Abaddon, 4, 30:30
Foxy Gaming, loss, Pudre, Sven, babyface, Huskar, titik, Wraith King, Exterminator, Dark Willow, ShinraTensei, Dazzle, Wiser Warriors, win, AKID, Muerta, Nightfull, Tinker, EmbraceTheLight, Lycan, Dust_2, Doom, Sandy, Ogre Magi, 4, 27:56
Peacekeepers, loss, rpuwok, Necrophos, Charliss, Lina, K1rbi, Dark Seer, Trick_K, Zeus, ShyChild, Nature's Prophet, Immortal Squad, win, Dreadlight, Juggernaut, livesey, Void Spirit, Lightcrawler, Bristleback, Qimusavoz, Monkey King, Shark, Warlock, 3, 38:31
Swift Knights, win, Pelfox, Luna, billyH, Tiny, Melnik, Pudge, Diamond, Rubick, Doobie, Crystal Maiden, DARK , loss, wannacoffee, Templar Assassin, Aboba, Invoker, Vahee, Batrider, Denz, Lion, SectumSempra, Jakiro, 4, 31:07
SHAOLIN, win, JAM, Gyrocopter, Xarientoc, Tiny, Neutron, Legion Commander, heinz, Rubick, Nlainara, Undying, Mister Maniacs, loss, KeanlinS, Spirit Breaker, Ungreat, Leshrac, Geoman, Windranger, Evv, Juggernaut, RHye, Bounty Hunter, 4, 29:48
Nethercore, win, people better than me:nobody~, Medusa, S4D4UCLO7, Pangolier, empty, Earthshaker, Yuui-, Shadow Shaman, yatorrent, Weaver, Eye Gaming, loss, expected, Tusk, aloxa, Rubick, eshkeree_enjoyer, Tiny, maks0sau, Arc Warden, Shendelwisp, Dazzle, 4, 27:34
RuleBreakers, loss, SIlver, Lion, dajonte, Chaos Knight, KosTyan, Ember Spirit, Bloodfallen, Mars, turnon, Witch Doctor, Lucky Bulldogs, win, Yathest, Wraith King, jaieri, Lina, Milkshake, Legion Commander, AYAYAYA, Rubick, Tortoiseshell, Zeus, 4, 32:27
LSG, win, Kintaro, Terrorblade, Scorpion, Shadow Fiend, Cyrax, Phoenix, Quan Chi, Disruptor, Nightwolf, Windranger, Dragon Blood, loss, Bubiza, Morphling, Tonyoka, Ember Spirit, Kayaru, Dawnbreaker, Drand, Templar Assassin, PsiBlades, Marci, 4, 25:42
Azure Dragons, loss, Alduin, Phantom Assassin, Flame, Magnus, Bahamut, Undying, Tiamat, Windranger, Durandal, Witch Doctor, Dark Tamplars, win, Dobimaru, Medusa, Sorrowsoul, Tiny, atlasX, Underlord, Puppy, Nature's Prophet, kuki, Lich, 3, 30:33
YG, loss, Ksh, Morphling, Young PH, Riki, JG, Centaur Warrunner, Skill Lay, Spirit Breaker, ZawRain, Jakiro, Lupine, win, Summer, Luna, Dolphin, Puck, FTT, Pangolier, GG, Lion, 性情中人, Undying, 3, 45:21
Lighting Legends, loss, Rittori, Oracle, Kayabreaker, Sand King, Waronn, Axe, Jenkis, Skywrath Mage, Hlillo-, Sven, NINJA, win, Pokonturu, Pangolier, Larm, Vengeful Spirit, AweSoMeQE-, Bloodseeker, Lowdpser, Earthshaker, Cardio, Mars, 4, 31:17
NOVA , win, NP.Black l1ght, Ogre Magi, NP.chaveve, Earthshaker, NP.reneemartin, Gyrocopter, NP.BlAze, Rubick, NP.infinity, Timbersaw, Bright Crusaders, loss, VittoBossG, Ursa, TwoFaced, Shadow Fiend, Bandana, Pangolier, Norbert, Leshrac, Satoru, Disruptor, 4, 28:28
Silent killer, win, sK.busow, Ursa, sK.onenen, Tiny, sK.itras, Bristleback, sK.lotorimri, Weaver, sK.yacathem, Crystal Maiden, Darkness Gaming, loss, DG.ThunderRiver, Razor, DG.hoxi, Dragon Knight, DG.Dreadlight, Slardar, DG.Ndolal, Windranger, DG.dollymy, Rubick, 3, 28:55
Freedom Fighters, loss, Imissed, Medusa, Freedom13, Magnus, Xolli, Death Prophet, Akujin, Zeus, All_After_me, Marci, Prime Legion, win, Unirraros, Templar Assassin, Flastyle, Pangolier, Exmile, Slardar, Sqeemz, Clockwerk, unnv, Snapfire, 3, 41:27
Nymeria Fem, loss, GaRaF, Sven, Lighto, Dragon Knight, AnghelaRc, Mars, Lulu~, Dark Willow, Debbie, Ringmaster, Influtonic eSports, win, Bambú, Terrorblade, Azumi, Slardar, Dae, Brewmaster, Mariori, Shadow Shaman, Lovely, Disruptor, 4, 34:28
Nouns GG, win, Lil_Nick, Abaddon, dogi, Pangolier, Fayde, Bristleback, lost, Windranger,  empyreaN, Nature's Prophet, FryBoys I, loss, remuchii_i, Ursa, jed322, Queen of Pain, Zore, Axe, Theyna, Pudge, Yanbura, Jakiro, 4, 30:42
Lil Nouns, win, Double King, Medusa, Vagabund, Ember Spirit, braebrae, Kunkka, bgod, Skywrath Mage, S A U V I G N O N, Tusk, Chompers, loss, DaaD, Earthshaker, wonderk1d^^<, Outworld Destroyer, Vammir, Dawnbreaker, wakemeup, Terrorblade, Val, Ancient Apparition, 4, 50:51
Wild Dragon, win, WD.Kalanno, Templar Assassin, WD.Nyac, Puck, WD.Javi, Nature's Prophet, WD.Darima, Tusk, WD.Hellen, Warlock, Real Eclipse, loss, RE.siuuu, Wraith King, RE.Terax, Dragon Knight, RE.Photon, Abaddon, RE.Entan, Skywrath Mage, RE.Trixi, Venomancer, 3, 38:12
Bullish I, loss, Arms, Queen of Pain, Skyward, Kunkka, iSpy, Ursa, Electfall1, Ringmaster, Xeriscape, Dark Willow, FryBoys I, win, remuchii_i, Bloodseeker, jed322, Earthshaker, Zore, Weaver, Theyna, Pudge, Yanbura, Silencer, 4, 47:15
Apex Revanance, loss, Acrete, Centaur Warrunner, RH.PARIS, Bloodseeker, RCY, Ember Spirit, LE, Rubick, Hames, Silencer, Chompers, win, DaaD, Dragon Knight, wonderk1d^^<, Invoker, Vammir, Axe, wakemeup, Shadow Shaman, Val, Nature's Prophet, 4, 22:36
Project Achilles, loss, Scarycrow, Monkey King, Ravenn, Shadow Fiend, kitara, Sand King, KiritO, Dark Willow, ito, Rubick, Moonlight Wispers, win, Tiamani, Gyrocopter, indra, Tiny, TeRakudA, Axe, BenZzarSi, Zeus, Stardust, Ancient Apparition, 3, 37:20
TOXIC, loss, Tt. 1x1?, Phantom Assassin, Tt.Rottery, Queen of Pain, Tt.Wired, Tidehunter, Tt.Doopled, Windranger, Tt.satasatasata, Disruptor, Vertex Pack, win, vP.Helannt, Gyrocopter, vP.Shelby, Zeus, vP.RatnBone, Beastmaster, vP.zikboss, Rubick, vP.Pronto, Lich, 3, 30:48
HellBear, win, HH.Rakinu, Shadow Fiend, HH.Harbinger, Lina, HH.Bambula, Timbersaw, HH.Chedema, Rubick, HH.packout, Crystal Maiden, Night Vision, loss, NV.WaifuWarrior, Morphling, NV.mintyfresh, Queen of Pain, NV.popcorny, Pudge, NV.Volcanus, Mars, NV.Jupitera, Ancient Apparition, 3, 27:31
Moonlight Wispers, loss, Tiamani, Luna, indra, Kunkka, TeRakudA, Centaur Warrunner, BenZzarSi, Techies, Stardust, Bane, Freedom Fighters, win, Imissed, Tiny, Freedom13, Earth Spirit, Xolli, Doom, Akujin, Earthshaker, All_After_me, Keeper of the Light, 3, 31:51
Gladiators, loss, watson, Terrorblade, Quinn, Puck, Ace ♠, Centaur Warrunner, tOfu, Muerta, Malady, Treant Protector, PARIVISION, win, Satanic, Drow Ranger, No[o]ne-, Sand King, DM, Enigma, 9Class, Pudge, Dukalis, Naga Siren, 1, 35:42
La Passion, loss, 35street, Razor, abysmal, Io, moonboyy, Ancient Apparition, kismet, Kunkka, alli., Queen of Pain, Air Defence, win, expected, Batrider, aloxa, Nature's Prophet, Dr0nched In Sw0t, Earthshaker, Shendelwisp, Jakiro, Glaidara XI, Phantom Lancer, 4, 45:45
YBN , win, nesfeer, Luna, YBICANOOBOV, Marci, Limitless, Death Prophet, Earthq, Lion, good mma, Treant Protector, dyrachyo Team, loss, dyrachyo, Muerta, Sixyooo, Timbersaw, lenagol0vach, Viper, xsvampire, Tusk, Sony9sha, Vengeful Spirit, 2, 26:03
Project Achilles, loss, Scarycrow, Luna, Ravenn, Leshrac, kitara, Tidehunter, KiritO, Nature's Prophet, ito, Ringmaster, Prime Legion, win, Unirraros, Ursa, Flastyle, Sniper, Exmile, Beastmaster, Sqeemz, Shadow Shaman, unnv, Bane, 3, 42:13
Air Defence, loss, expected, Storm Spirit, aloxa, Jakiro, Vishenka, Death Prophet, Glaidara XI, Ursa, Dr0nched In Sw0t, Tiny, Ghost Sheep, win, k@pib@r@, Lone Druid, murk(4ikkk), 4ikkk, emo2003, Batrider, Тиктоник, Rubick, alli., Invoker, 4, 29:26
Aurora Gaming, loss, Nightfall, Dawnbreaker, kiyotaka, Lina, TORONTOTOKYO, Pangolier, Mira, Shadow Shaman, panto, Oracle, Nigma Galaxy, win, Ghost, Terrorblade, Suma1L-, Puck, No!ob™, Doom, yamich, Batrider, GH, Dark Willow, 1, 30:15
Team Rostik, win, zvёzd, Phantom Assassin, rostislav_999, Timbersaw, 9970, Batrider, iful, Abaddon, Vlad, Lich, Stray, loss, Retsu, Troll Warlord, Stray, Nyx Assassin, DkFogas, Legion Commander, lowkez, Dark Willow, Vovapain, Ringmaster, 2, 47:52
LSG, win, Kintaro, Faceless Void, Scorpion, Invoker, Cyrax, Necrophos, Quan Chi, Vengeful Spirit, Nightwolf, Rubick, Bright Crusaders, loss, VittoBossG, Morphling, TwoFaced, Lina, Bandana, Kunkka, Norbert, Earthshaker, Satoru, Ogre Magi, 4, 24:23
Hellspawn, win, Hell_spawn, Tiny, Lipqa, Pangolier, DealHaunt, Dawnbreaker, Innmaiser, Pudge, Umarunara, Witch Doctor, Stormriders, loss, HellFire, Dark Seer, Storm_blow, Monkey King, NeverLove, Luna, Mimido, Clockwerk, Enjoer, Jakiro, 3, 29:42
BB TEAM, win, Kiritych~, Terrorblade, gpk, Huskar, MieRo, Pangolier, Save-, Windranger, Kataomi, Oracle, YkBros, loss, flyfly, Lina, Emo, Storm Spirit, Beyond, Centaur Warrunner, BoBoKa, Nature's Prophet, Oli~, Silencer, 1, 35:28
TEIKO, win, people better than me:nobody~, Kunkka, yvs, Shadow Shaman, Yuui-, Lion, vogel, Axe, Dr0nched In Sw0t, Puck, La Passion, loss, 35street, Marci, abysmal, Io, moonboyy, Tusk, eshkeree_enjoyer, Templar Assassin, alli., Huskar, 4, 26:18
Cross Guild, loss, Тиктоник, Mars, Murasame, Windranger, BladeM1ght, Omniknight, Shendelwisp, Io, maks0sau, Arc Warden, Air Defence, win, S4D4UCLO7, Death Prophet, expected, Nature's Prophet, aloxa, Tusk, Vishenka, Ember Spirit, Glaidara XI, Alchemist, 4, 56:46
Swift Knights, win, Pelfox, Medusa, billyH, Invoker, Melnik, Magnus, Diamond, Slark, Doobie, Disruptor, Flawless Goblins, loss, tinkywinky, Luna, ZodiAc!, Queen of Pain, Kreen, Kunkka, Okoni, Shadow Demon, Randing, Crystal Maiden, 4, 30:17
Goodwin, win, mariachi., Weaver, Goodwin, Death Prophet, CodeX, Axe, Lesn4ok, Zeus, Leviamur, Snapfire, VooDooSh Team, loss, Cake, Magnus, mangekyou, Arc Warden, arteezybastark, Wraith King, goodoq, Clockwerk, VooDooSh, Windranger, 2, 52:33
Peacekeepers, loss, rpuwok, Wraith King, Charliss, Tinker, K1rbi, Mars, Trick_K, Lion, ShyChild, Dawnbreaker, Dark Tamplars, win, Dobimaru, Faceless Void, Sorrowsoul, Batrider, atlasX, Axe, Puppy, Windranger, kuki, Silencer, 3, 47:42
Nethercore, loss, people better than me:nobody~, Ursa, S4D4UCLO7, Centaur Warrunner, Yuui-, Death Prophet, kismet, Monkey King, yatorrent, Spirit Breaker, TEIKO, win, yvs, Tinker, expected, Dark Willow, vogel, Doom, Glaidara XI, Alchemist, Dr0nched In Sw0t, Timbersaw, 4, 34:53
Cross Guild, loss, saruma, Slark, Тиктоник, Mars, maks0sau, Shadow Fiend, Murasame, Grimstroke, Shendelwisp, Witch Doctor, Ghost Sheep, win, k@pib@r@, Bristleback, murk(4ikkk), 4ikkk, CHON, Magnus, flop~, Tusk, emo2003, Axe, 4, 28:07
Flipster Talon, win, 23savage, Medusa, Mikoto, Kunkka, Ws, Enigma, Jhocam, Tusk, kuku, Nature's Prophet, Liquid, loss, V-Tune, Shadow Fiend, Nisha, Pangolier, SaberLight, Bristleback, Boxi, Shadow Shaman, Insania, Omniknight, 1, 40:41
Big Bang, win, BoomBoom, Ursa, realtockwtf, Magnus, trapshitxd, Doom, Kayurin`ho, Tusk, SpottieOttie, Mirana, Iconic, loss, prime, Sven, Geremaya, Pugna, GODCOMPLEX, Axe, Brachyo, Timbersaw, saykeN, Clockwerk, 4, 34:37
Bright Crusaders, win, VittoBossG, Phantom Assassin, TwoFaced, Invoker, Bandana, Mars, Norbert, Tusk, Satoru, Witch Doctor, Dragon Blood, loss, Bubiza, Razor, Tonyoka, Queen of Pain, Kayaru, Beastmaster, Drand, Shadow Shaman, PsiBlades, Crystal Maiden, 4, 33:50
Dark Tamplars, loss, Dobimaru, Morphling, Sorrowsoul, Queen of Pain, atlasX, Dragon Knight, Puppy, Rubick, kuki, Ancient Apparition, Stormriders, win, HellFire, Wraith King, Storm_blow, Tinker, NeverLove, Phantom Assassin, Mimido, Weaver, Enjoer, Witch Doctor, 3, 42:33
Nethercore, win, people better than me:nobody~, Weaver, S4D4UCLO7, Centaur Warrunner, Yuui-, Shadow Demon, yatorrent, Spirit Breaker, Glaidara XI, Kunkka, Air Defence, loss, expected, Omniknight, aloxa, Nature's Prophet, maks0sau, Ember Spirit, Dr0nched In Sw0t, Morphling, Shendelwisp, Ancient Apparition, 4, 49:51
Parallel eSports, win, Qundre, Morphling, yonc, Meepo, Wheeha, Beastmaster, MeShuffle, Techies, bondik, Shadow Demon, Crew X, loss, Bedbug, Luna, mischievous, Necrophos, jmixheal, Slardar, genstrichkh, Rubick, gTolstui, Witch Doctor, 4, 27:54
Wiser Warriors, win, AKID, Templar Assassin, Nightfull, Storm Spirit, EmbraceTheLight, Chaos Knight, Dust_2, Rubick, Sandy, Ogre Magi, Swift Knights, loss, Pelfox, Kunkka, billyH, Ember Spirit, Melnik, Pudge, Diamond, Slark, Doobie, Ancient Apparition, 4, 31:48
ThunderLab, win, exmamle, Leshrac, scream, Dragon Knight, Weslike, Slardar, Qurore, Kunkka, Sxx, Ogre Magi, Marvelous Warriors, loss, renarr, Sven, Sele6rity, Earth Spirit, Fantasyy, Chaos Knight, Blue Ivy, Grimstroke, kuro4ka, Shadow Shaman, 4, 23:31
LSG, win, Kintaro, Morphling, Scorpion, Queen of Pain, Cyrax, Magnus, Quan Chi, Dazzle, Nightwolf, Lion, LUNAR, loss, teresaross, Tusk, ardithjordan, Tiny, LV.Velm, Razor, Noxen, Jakiro, LV.Ashreaver, Nature's Prophet, 4, 23:26
Peacekeepers, loss, rpuwok, Muerta, Charliss, Tinker, K1rbi, Kunkka, Trick_K, Chaos Knight, ShyChild, Bane, Hellspawn, win, Hell_spawn, Omniknight, Lipqa, Lina, DealHaunt, Magnus, Innmaiser, Rubick, Umarunara, Jakiro, 3, 48:16
TEIKO, loss, GORE OT UMA, Morphling, vogel, Dawnbreaker, maks0sau, Tinker, eshkeree_enjoyer, Kunkka, moonboyy, Shadow Demon, Dominion, win, badcompany, Doom, yvs, Nature's Prophet, empty, Timbersaw, aloxa, Phoenix, Shendelwisp, Spirit Breaker, 4, 32:39
Dominatrix, loss, Leylord, Ancient Apparition, RazbavlyouGlow, Pudge, Umalonsen, Vengeful Spirit, Keu, Monkey King, Helix, Abaddon, Hustlers, win, Polcamid, Chaos Knight, Frodo, Ember Spirit, Dimidrol, Legion Commander, REQSTICK, Winter Wyvern, Wannakms, Jakiro, 4, 25:48
NOVA , loss, NP.Black l1ght, Ogre Magi, NP.reneemartin, Templar Assassin, NP.BlAze, Rubick, NP.chaveve, Queen of Pain, NP.infinity, Beastmaster, Flawless Goblins, win, tinkywinky, Ursa, ZodiAc!, Puck, Kreen, Dark Seer, Okoni, Spirit Breaker, Randing, Ringmaster, 4, 27:27
Nouns GG, win, Lil_Nick, Kunkka, dogi, Sand King, Fayde, Beastmaster, lost, Dark Willow,  empyreaN, Ancient Apparition, Lil Nouns, loss, Double King, Templar Assassin, Vagabund, Medusa, braebrae, Primal Beast, bgod, Pudge, S A U V I G N O N, Nature's Prophet, 4, 23:03
Apex Revanance, loss, Acrete, Zeus, RH.PARIS, Chaos Knight, hmmmm, Kunkka, LE, Windranger, Hames, Nature's Prophet, Bullish I, win, Arms, Shadow Fiend, Skyward, Dark Seer, iSpy, Ursa, Xeriscape, Shadow Shaman, Electfall1, Dazzle, 4, 40:23
Chompers, win, DaaD, Kunkka, wonderk1d^^<, Monkey King, Vammir, Earthshaker, wakemeup, Terrorblade, Val, Ancient Apparition, FryBoys I, loss, remuchii_i, Tinker, jed322, Ember Spirit, Zore, Axe, Theyna, Pugna, Yanbura, Nature's Prophet, 4, 49:13
Apex Revanance, loss, Acrete, Dawnbreaker, RH.PARIS, Gyrocopter, hmmmm, Queen of Pain, LE, Tiny, Hames, Io, FryBoys I, win, remuchii_i, Ursa, jed322, Earthshaker, Zore, Weaver, Theyna, Clockwerk, Yanbura, Nature's Prophet, 4, 29:41
Lil Nouns, win, Double King, Terrorblade, Vagabund, Lina, braebrae, Kunkka, bgod, Shadow Shaman, S A U V I G N O N, Ancient Apparition, Chompers, loss, DaaD, Beastmaster, wonderk1d^^<, Shadow Fiend, Vammir, Phoenix, wakemeup, Pudge, Val, Dark Willow, 4, 42:03
Bullish I, loss, Arms, Razor, Skyward, Sniper, iSpy, Dawnbreaker, Electfall1, Ringmaster, Xeriscape, Io, Nouns GG, win, Lil_Nick, Mars, dogi, Tiny, Fayde, Terrorblade, lost, Dark Willow,  empyreaN, Nature's Prophet, 4, 27:29
Silent killer, win, sK.busow, Terrorblade, sK.onenen, Sniper, sK.itras, Bristleback, sK.lotorimri, Dark Willow, sK.yacathem, Jakiro, Wild Dragon, loss, WD.Kalanno, Ursa, WD.Nyac, Kunkka, WD.Javi, Death Prophet, WD.Darima, Shadow Demon, WD.Hellen, Lion, 3, 30:28
Moonlight Wispers, win, Tiamani, Spectre, indra, Razor, TeRakudA, Mars, BenZzarSi, Pudge, Stardust, Ancient Apparition, Freedom Fighters, loss, Imissed, Dragon Knight, Freedom13, Omniknight, Xolli, Primal Beast, Akujin, Sniper, All_After_me, Bane, 3, 33:34
Bullish I, loss, Arms, Drow Ranger, Skyward, Puck, iSpy, Doom, Xeriscape, Keeper of the Light, Electfall1, Ringmaster, Lil Nouns, win, Double King, Clinkz, Vagabund, Tinker, braebrae, Bristleback, bgod, Leshrac, S A U V I G N O N, Dark Willow, 4, 33:21
