Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time
YeS, loss, nesfeer, Weaver, re1bl, Pangolier, amoralis, Marci, Htrd, Crystal Maiden, ififall, Bristleback, Asakura, win, 7jesu, Phantom Assassin, serenada, Primal Beast, VladikTheHtiviy, Beastmaster, slimeyao2, Leshrac, VaniLLl, Silencer, 2, 41:21
Dominion, loss, SandQ, Underlord, salamandradoto, Warlock, Thomas Shelby ( курю ),  курю , vogel, Razor, yatorrent, Dark Willow, Kiba Arms, win, DragonX, Ember Spirit, ami, Weaver, mitokiromi, Leshrac, tokyodrift, Tidehunter, Kamanue, Tiny, 4, 41:16
Prodigy Of God, loss, maks0sau, Ember Spirit, S4D4UCLO7, Night Stalker, DoCK†oR_ManGal, Windranger, Тиктоник, Undying, Janitor看門人, Lifestealer, Hashira, win, 6aM6Jl6u, Mars, codetenov, Warlock, vi my queen <3, Broodmother, StivN, Leshrac, kurona, Chaos Knight, 4, 24:23
Night Pulse, loss, dream`, Troll Warlord, Worick, Pangolier, Davai Lama, Night Stalker, dEsire, Muerta, Kidaro, Silencer, LevelUP, win, 4ivan, Magnus, MaTson, Invoker, Atmi, Phoenix, Ankou ♡, Dark Seer, Atoufix, Leshrac, 2, 51:22
Bright Crusaders, win, VittoBossG, Lifestealer, TwoFaced, Tiny, Bandana, Sand King, Norbert, Rubick, Satoru, Lich, Swift Knights, loss, Pelfox, Luna, billyH, Invoker, Melnik, Timbersaw, Diamond, Shadow Shaman, Doobie, Undying, 4, 27:57
Stormriders, win, HellFire, Viper, Storm_blow, Templar Assassin, NeverLove, Tidehunter, Mimido, Centaur Warrunner, Enjoer, Jakiro, Peacekeepers, loss, rpuwok, Muerta, Charliss, Monkey King, K1rbi, Void Spirit, Trick_K, Crystal Maiden, ShyChild, Treant Protector, 4, 31:54
Zero Tenacity, win, Retsu, Gyrocopter, Stojkov, Storm Spirit, nefrit, Enigma, Pablo, Tusk, Till the end, Clockwerk, Asakura, loss, 7jesu, Phantom Assassin, serenada, Pangolier, VladikTheHtiviy, Dark Seer, slimeyao2, Muerta, VaniLLl, Elder Titan, 2, 56:04
Hashira, win, kurona, Lifestealer, 6aM6Jl6u, Dawnbreaker, codetenov, Warlock, vi my queen <3, Puck, StivN, Rubick, Business Club, loss, yvs, Dark Willow, S4D4UCLO7, Undying, Thomas Shelby ( курю ),  курю , fade, Tusk, kismet, Morphling, 4, 31:01
Dominion, loss, badcompany, Pangolier, Тиктоник, Tidehunter, salamandradoto, Snapfire, sakura, Crystal Maiden, vogel, Lifestealer, Nethercore, win, people better than me:nobody~, Phantom Assassin, Yuui-, Tinker, Vishenka, Puck, yatorrent, Dark Willow, Sotsiofaker, Undying, 4, 25:26
Wiser Warriors, win, AKID, Tiny, Nightfull, Ember Spirit, EmbraceTheLight, Night Stalker, Dust_2, Ringmaster, Sandy, Ogre Magi, Mad Monkeys, loss, med, Bloodseeker, Perfavore, Huskar, azeri, Dragon Knight, Asakura, Rubick, Aika, Mirana, 4, 30:46
One Move, win, WoE, Abaddon, Difference, Ember Spirit, CodeX, Dark Seer, not me, Clockwerk, rein, Mirana, Apple City Gang, loss, yowaai, Tiny, dualrazee, Huskar, Norma, Magnus, Astral, Tusk, flacko, Silencer, 2, 31:46
Iconic, win, GODCOMPLEX, Axe, saykeN, Spirit Breaker, Brachyo, Pugna, Geremaya, Dark Willow, prime, Terrorblade, SHAOLIN, loss, JAM, Luna, Xarientoc, Kunkka, Neutron, Mars, heinz, Io, Nlainara, Vengeful Spirit, 4, 23:49
Business Club, loss, yvs, Weaver, S4D4UCLO7, Dark Seer, Thomas Shelby ( курю ),  курю , fade, Silencer, kismet, Phantom Assassin, Nethercore, win, people better than me:nobody~, Bloodseeker, Yuui-, Dark Willow, Sotsiofaker, Razor, Vishenka, Storm Spirit, yatorrent, Jakiro, 4, 27:05
Eye Gaming, win, expected, Night Stalker, Dronik, Morphling, Тиктоник, Weaver, ami, Puck, Shendelwisp, Silencer, Elite Eclipse, loss, Kerrigan, Lifestealer, BASTREYKO, Tidehunter, DoCK†oR_ManGal, Windranger, 35street, Invoker, sakura, Jakiro, 4, 49:53
Hellspawn, win, Hell_spawn, Wraith King, Lipqa, Shadow Fiend, DealHaunt, Tidehunter, Innmaiser, Enigma, Umarunara, Warlock, Dark Tamplars, loss, Dobimaru, Lifestealer, Sorrowsoul, Windranger, atlasX, Timbersaw, Puppy, Jakiro, kuki, Crystal Maiden, 4, 41:13
Dragon Blood, win, Bubiza, Ursa, Tonyoka, Invoker, Kayaru, Axe, Drand, Tusk, PsiBlades, Warlock, Shadow Avengers, loss, Akila, Gyrocopter, Fernandos, Rubick, Odisey, Timbersaw, LakeY, Phoenix, Chipicao, Ogre Magi, 4, 21:40
Mister Maniacs, loss, Geoman, Legion Commander, RHye, Ogre Magi, KeanlinS, Dazzle, Ungreat, Storm Spirit, Evv, Drow Ranger, Dominatrix, win, RazbavlyouGlow, Tiny, Keu, Lifestealer, Umalonsen, Zeus, Leylord, Jakiro, Helix, Magnus, 4, 33:52
Rabotyagi, loss, ssnovv1, Alchemist, Mirele, Ember Spirit, Spirit, Night Stalker, Somnia, Marci, asdekor_r, Pugna, 4Pirates, win, Otaker, Tiny, nattynarwhal_, Sniper, mister moral, Dark Seer, ariel, Tusk, perdan4ik, Crystal Maiden, 2, 50:18
Dark Tamplars, loss, Dobimaru, Luna, Sorrowsoul, Magnus, atlasX, Razor, Puppy, Dazzle, kuki, Nature's Prophet, Peacekeepers, win, rpuwok, Phantom Assassin, Charliss, Puck, K1rbi, Axe, Trick_K, Rubick, ShyChild, Crystal Maiden, 4, 45:54
DARK , win, wannacoffee, Marci, Aboba, Invoker, Vahee, Elder Titan, Denz, Muerta, SectumSempra, Io, Mad Monkeys, loss, med, Meepo, Perfavore, Queen of Pain, azeri, Slardar, Asakura, Tinker, Aika, Crystal Maiden, 4, 19:09
Ghost Sheep, win, k@pib@r@, Huskar, DoCK†oR_ManGal, Clockwerk, Dronik, Pudge, emo2003, Razor, StivN, Io, Nethercore, loss, people better than me:nobody~, Lifestealer, Kerrigan, Snapfire, Sotsiofaker, Bristleback, Vishenka, Storm Spirit, Aster1sk, Muerta, 4, 26:26
Lucky Bulldogs, win, Yathest, Wraith King, jaieri, Sniper, Milkshake, Magnus, AYAYAYA, Disruptor, Tortoiseshell, Grimstroke, BulletProofs, loss, bOzO, Troll Warlord, LoVash, Tiny, Jeri, Legion Commander, tomash, Rubick, Xyloria, Lion, 4, 42:37
Bright Crusaders, win, VittoBossG, Pudge, TwoFaced, Storm Spirit, Bandana, Dark Seer, Norbert, Night Stalker, Satoru, Io, Foxy Gaming, loss, Pudre, Phantom Assassin, babyface, Viper, titik, Dawnbreaker, Exterminator, Zeus, ShinraTensei, Jakiro, 4, 22:34
Hellspawn, win, Hell_spawn, Troll Warlord, Lipqa, Monkey King, DealHaunt, Tiny, Innmaiser, Dark Willow, Umarunara, Ogre Magi, Stormriders, loss, HellFire, Wraith King, Storm_blow, Ember Spirit, NeverLove, Naga Siren, Mimido, Shadow Shaman, Enjoer, Silencer, 4, 31:43
Wiser Warriors, win, AKID, Gyrocopter, Nightfull, Huskar, EmbraceTheLight, Dazzle, Dust_2, Spirit Breaker, Sandy, Io, Flawless Goblins, loss, tinkywinky, Slark, ZodiAc!, Queen of Pain, Kreen, Night Stalker, Okoni, Lion, Randing, Ogre Magi, 4, 17:44
NINJA, loss, Pokonturu, Morphling, Lowdpser, Phoenix, AweSoMeQE-, Bloodseeker, Cardio, Mars, Larm, Pugna, FenixTeam, win, Snémaât, Phantom Assassin, BeNnS, Ember Spirit, Flint-, Magnus, sonlin, Witch Doctor, shogeyuu, Grimstroke, 4, 31:39
Silent killer, win, sK.busow, Templar Assassin, sK.onenen, Invoker, sK.itras, Wraith King, sK.lotorimri, Rubick, sK.yacathem, Clockwerk, HellBear, loss, HH.Rakinu, Luna, HH.Harbinger, Zeus, HH.Bambula, Centaur Warrunner, HH.Chedema, Techies, HH.packout, Crystal Maiden, 4, 36:04
Prime Legion, loss, Unirraros, Anti-Mage, Flastyle, Pangolier, Exmile, Dawnbreaker, Sqeemz, Mars, unnv, Jakiro, Freedom Fighters, win, Imissed, Monkey King, Freedom13, Invoker, Xolli, Kunkka, Akujin, Winter Wyvern, All_After_me, Zeus, 4, 38:26
TITAN, win, Ts.TioS, Phantom Assassin, Ts.Elec, Shadow Fiend, Ts.Chizan, Pudge, Ts.Ganzy, Zeus, Ts.saydan, Crystal Maiden, Wild Dragon, loss, WD.Kalanno, Lifestealer, WD.Nyac, Ember Spirit, WD.Javi, Timbersaw, WD.Darima, Shadow Demon, WD.Hellen, Ringmaster, 4, 32:11
Vitality Warriors, loss, VW.Snickerdoodle, Sniper, VW.Jesterface, Templar Assassin, VW.Laughalot, Axe, VW.Gigglebot, Pugna, VW.Chucklesaur, Enchantress, Moonwalk, win, MW.GeoManser, Ursa, MW.zruze, Silencer, MW.SoLaR, Dragon Knight, MW.BlackSin, Doom, MW.sogi, Crystal Maiden, 4, 30:22
Project Achilles, win, Scarycrow, Lifestealer, Ravenn, Invoker, kitara, Doom, KiritO, Lion, ito, Zeus, Moonlight Wispers, loss, Tiamani, Sven, indra, Tiny, TeRakudA, Beastmaster, BenZzarSi, Pudge, Stardust, Crystal Maiden, 4, 37:06
BB TEAM, loss, Pure, Beastmaster, gpk, Nature's Prophet, MieRo, Abaddon, Save-, Lion, Kataomi, Silencer, Heroic, win, Yuma, Terrorblade, 4nalog <01, Broodmother, Wisper, Magnus, Scofield, Leshrac, KJ, Shadow Demon, 1, 35:44
FALL VICTIMS, loss, FV.Trilemma, Monkey King, FV.NoRemorse, Queen of Pain, FV.BenzDance~, Abaddon, FV.1Yato1, Skywrath Mage, FV.Norbert, Ogre Magi, CrimsonSky, win, CS.Lemy, Dragon Knight, CS.Qipik, Templar Assassin, CS.Nupiq, Dawnbreaker, CS.Vexus, Spirit Breaker, CS.Fijik, Snapfire, 4, 29:32
Freedom Fighters, win, Imissed, Anti-Mage, Freedom13, Meepo, Xolli, Enigma, Akujin, Sniper, All_After_me, Witch Doctor, Moonlight Wispers, loss, Tiamani, Magnus, indra, Snapfire, TeRakudA, Dawnbreaker, BenZzarSi, Shadow Shaman, Stardust, Winter Wyvern, 4, 37:58
4Pirates, win, Otaker, Phantom Assassin, nattynarwhal_, Sniper, mister moral, Bristleback, ariel, Tusk, perdan4ik, Crystal Maiden, Zero Tenacity, loss, Retsu, Morphling, Stojkov, Ember Spirit, nefrit, Primal Beast, Pablo, Rubick, LeBronDota, Clockwerk, 2, 22:06
Hashira, loss, rashamon, Razor, kurona, Troll Warlord, vi my queen <3, Mars, codetenov, Silencer, 6aM6Jl6u, Rubick, Kiba Arms, win, DragonX, Queen of Pain, mitokiromi, Weaver, ami, Windranger, Kamanue, Tiny, tokyodrift, Slardar, 4, 34:07
Project Achilles, loss, Scarycrow, Morphling, Ravenn, Mars, kitara, Tidehunter, KiritO, Nature's Prophet, ito, Mirana, Prime Legion, win, Unirraros, Riki, Flastyle, Puck, Exmile, Dazzle, Sqeemz, Earthshaker, unnv, Ogre Magi, 4, 41:29
Spirit, win, Yatoro, Slark, Larl, Dazzle, Collapse, Tidehunter, rue, Riki, Miposhka, Warlock, Liquid, loss, m1CKe, Magnus, Nisha, Ember Spirit, SaberLight, Primal Beast, Boxi, Batrider, Insania, Elder Titan, 1, 44:08
Kiba Arms, win, DragonX, Storm Spirit, mitokiromi, Weaver, ami, Keeper of the Light, Kamanue, Ursa, tokyodrift, Slardar, Prodigy Of God, loss, maks0sau, Puck, Kerrigan, Terrorblade, DoCK†oR_ManGal, Undying, Janitor看門人, Spirit Breaker, StivN, Zeus, 4, 60:20
Dominion, win, people better than me:nobody~, Bloodseeker, emo2003, Huskar, Тиктоник, Rubick, sakura, Jakiro, vogel, Dawnbreaker, Shinigami, loss, S4D4UCLO7, Dark Seer, expected, Sniper, Thomas Shelby ( курю ),  курю , salamandradoto, Undying, kismet, Razor, 4, 30:43
Apple City Gang, win, yowaai, Marci, dualrazee, Pangolier, Norma, Night Stalker, Astral, Muerta, flacko, Io, Asakura, loss, 7jesu, Lifestealer, young G, Puck, VladikTheHtiviy, Tidehunter, slimeyao2, Leshrac, VaniLLl, Zeus, 2, 29:34
Foxy Gaming, loss, Pudre, Medusa, babyface, Invoker, titik, Dawnbreaker, Exterminator, Weaver, ShinraTensei, Magnus, Swift Knights, win, Pelfox, Terrorblade, billyH, Nature's Prophet, Melnik, Bristleback, Diamond, Rubick, Doobie, Crystal Maiden, 4, 34:50
Tundra, win, dyrachyo, Magnus, bzm, Leshrac, 33, Dark Seer, Saksa, Tusk, Whitemon, Jakiro, Falcons, loss, skiter, Gyrocopter, Suma1L-, Storm Spirit, ATF, Abaddon, Cr1t-, Hoodwink, Sneyking, Crystal Maiden, 1, 29:49
Night Pulse, win, dream`, Monkey King, Worick, Pangolier, Davai Lama, Dark Seer, dEsire, Rubick, Kidaro, Warlock, One Move, loss, WoE, Magnus, Difference, Primal Beast, CodeX, Abaddon, not me, Muerta, rein, Jakiro, 2, 38:35
Nethercore, loss, people better than me:nobody~, Terrorblade, S4D4UCLO7, Winter Wyvern, Thomas Shelby ( курю ),  курю , Sotsiofaker, Centaur Warrunner, Vishenka, Storm Spirit, Prodigy Of God, win, Disperser, Abaddon, maks0sau, Puck, DoCK†oR_ManGal, Disruptor, salamandradoto, Zeus, Janitor看門人, Night Stalker, 4, 34:05
Shinigami, win, DragonX, Morphling, Dronik, Pudge, Тиктоник, Crystal Maiden, ami, Night Stalker, mitokiromi, Leshrac, Eye Gaming, loss, yvs, Dark Willow, expected, Bounty Hunter, Anime<3, Dark Seer, vogel, Ursa, kismet, Ember Spirit, 4, 24:09
Wiser Warriors, win, AKID, Ember Spirit, Nightfull, Puck, EmbraceTheLight, Underlord, Dust_2, Rubick, Sandy, Pudge, DARK , loss, wannacoffee, Marci, Aboba, Lina, Vahee, Dark Willow, Denz, Lion, SectumSempra, Io, 4, 32:39
Mad Monkeys, win, med, Razor, Perfavore, Storm Spirit, azeri, Slardar, Asakura, Shadow Shaman, Aika, Tusk, Dragon Blood, loss, Bubiza, Terrorblade, Tonyoka, Windranger, Kayaru, Doom, Drand, Ringmaster, PsiBlades, Crystal Maiden, 4, 16:38
TEIKO, loss, S4D4UCLO7, Night Stalker, Yuui-, Rubick, Vishenka, Lina, yatorrent, Jakiro, kismet, Morphling, Dominion, win, yvs, Weaver, DragonX, Tiny, Dronik, Marci, Тиктоник, Winter Wyvern, Sotsiofaker, Doom, 4, 24:13
BulletProofs, loss, bOzO, Muerta, LoVash, Morphling, Jeri, Dawnbreaker, tomash, Undying, Xyloria, Lich, Mister Maniacs, win, KeanlinS, Dazzle, Geoman, Spirit Breaker, RHye, Ogre Magi, Ungreat, Outworld Destroyer, Evv, Shadow Fiend, 4, 20:36
PARIVISION, win, Satanic, Terrorblade, No[o]ne-, Magnus, DM, Dawnbreaker, 9Class, Tusk, Dukalis, Silencer, Chimera, loss, TA2000, Naga Siren, Lorenof, Pangolier, Daxak, Bristleback, OneJey, Muerta, panto, Phoenix, 1, 30:53
Flawless Goblins, win, tinkywinky, Alchemist, ZodiAc!, Primal Beast, Kreen, Tidehunter, Okoni, Phoenix, Randing, Warlock, Swift Knights, loss, Pelfox, Lifestealer, billyH, Outworld Destroyer, Melnik, Night Stalker, Diamond, Jakiro, Doobie, Crystal Maiden, 4, 24:17
Quan, loss, Lukas, Drow Ranger, Rvze, Kunkka, takizawa, Underlord, wxste21, Leshrac, Fezor, Elder Titan, Passion.ua, win, Crystallize, Phantom Assassin, niche, Ember Spirit, BBODDY, Magnus, Fernans, Muerta, kreker), Phoenix, 2, 44:51
FenixTeam, win, Snémaât, Sven, BeNnS, Death Prophet, Flint-, Earthshaker, sonlin, Phoenix, shogeyuu, Grimstroke, Lucky Bulldogs, loss, Yathest, Gyrocopter, jaieri, Sniper, Milkshake, Magnus, AYAYAYA, Shadow Shaman, Tortoiseshell, Nature's Prophet, 4, 36:20
Nethercore, win, people better than me:nobody~, Lifestealer, Yuui-, Leshrac, Vishenka, Puck, Sotsiofaker, Abaddon, yatorrent, Jakiro, Ghost Sheep, loss, k@pib@r@, Weaver, S4D4UCLO7, Shadow Demon, flop~, Invoker, emo2003, Tidehunter, Тиктоник, Zeus, 4, 30:54
Shinigami, win, DragonX, Ember Spirit, m0nya666, Rubick, DoCK†oR_ManGal, Hoodwink, Dronik, Bloodseeker, BASTREYKO, Undying, Elite Eclipse, loss, akinakqe, Riki, Thomas Shelby ( курю ),  курю , Anime<3, Night Stalker, Shendelwisp, Jakiro, kismet, Tiny, 4, 35:17
Shadow Avengers, win, Akila, Templar Assassin, Fernandos, Outworld Destroyer, Odisey, Timbersaw, LakeY, Morphling, Chipicao, Zeus, DARK , loss, wannacoffee, Huskar, Aboba, Viper, Vahee, Undying, Denz, Pudge, SectumSempra, Crystal Maiden, 4, 30:34
SHAOLIN, loss, JAM, Shadow Fiend, Xarientoc, Kunkka, Neutron, Primal Beast, heinz, Tiny, Nlainara, Ogre Magi, NINJA, win, Cardio, Mars, Larm, Vengeful Spirit, Lowdpser, Silencer, AweSoMeQE-, Razor, Pokonturu, Morphling, 4, 23:41
Foxy Gaming, win, Pudre, Marci, babyface, Primal Beast, titik, Tidehunter, Exterminator, Magnus, ShinraTensei, Warlock, LSG, loss, Kintaro, Gyrocopter, Scorpion, Ember Spirit, Cyrax, Windranger, Quan Chi, Vengeful Spirit, Nightwolf, Mirana, 4, 31:46
RuleBreakers, loss, dajonte, Phantom Assassin, turnon, Lion, SIlver, Grimstroke, Bloodfallen, Spirit Breaker, KosTyan, Sniper, Iconic, win, Brachyo, Zeus, GODCOMPLEX, Pudge, Geremaya, Pugna, saykeN, Alchemist, prime, Sven, 4, 30:51
Wild Dragon, win, WD.Kalanno, Tiny, WD.Nyac, Huskar, WD.Javi, Axe, WD.Darima, Mirana, WD.Hellen, Lion, Vitality Warriors, loss, VW.Snickerdoodle, Lifestealer, VW.Jesterface, Puck, VW.Laughalot, Doom, VW.Gigglebot, Skywrath Mage, VW.Chucklesaur, Rubick, 4, 28:38
Prime Legion, loss, Unirraros, Sven, Flastyle, Pangolier, Exmile, Axe, Sqeemz, Winter Wyvern, unnv, Zeus, Project Achilles, win, Scarycrow, Anti-Mage, Ravenn, Kunkka, kitara, Death Prophet, KiritO, Tusk, ito, Snapfire, 4, 43:02
HellBear, win, HH.Rakinu, Shadow Fiend, HH.Harbinger, Earthshaker, HH.Bambula, Pudge, HH.Chedema, Rubick, HH.packout, Clockwerk, Moonwalk, loss, MW.zruze, Silencer, MW.GeoManser, Phantom Assassin, MW.SoLaR, Ember Spirit, MW.BlackSin, Abaddon, MW.sogi, Crystal Maiden, 4, 26:28
Moonlight Wispers, loss, Tiamani, Phantom Assassin, indra, Pangolier, TeRakudA, Axe, BenZzarSi, Earthshaker, Stardust, Zeus, Freedom Fighters, win, Imissed, Sven, Freedom13, Winter Wyvern, Xolli, Doom, Akujin, Lion, All_After_me, Crystal Maiden, 4, 36:51
Rock n Sports HV, loss, Arms, Troll Warlord, Talas2, Ember Spirit, NA protagonist, Dazzle, CoYoTe, Marci, Blackfrath, Winter Wyvern, Puraka, win, Snufy, Tiny,  Sheol, Pangolier, soldier side, Sand King, Destroyer^^|, Rubick, iSonic, Jakiro, 4, 35:49
Silent killer, win, sK.busow, Shadow Fiend, sK.onenen, Tiny, sK.itras, Bristleback, sK.lotorimri, Rubick, sK.yacathem, Undying, FALL VICTIMS, loss, FV.Trilemma, Lifestealer, FV.NoRemorse, Zeus, FV.BenzDance~, Abaddon, FV.1Yato1, Skywrath Mage, FV.Norbert, Clockwerk, 4, 30:18
Heroic, win, Yuma, Sven, 4nalog <01, Ember Spirit, Wisper, Magnus, Scofield, Clockwerk, KJ, Mirana, Liquid, loss, m1CKe, Phantom Assassin, Nisha, Earthshaker, SaberLight, Night Stalker, Boxi, Dark Willow, Insania, Warlock, 1, 40:02
TITAN, loss, Ts.TioS, Terrorblade, Ts.Elec, Ember Spirit, Ts.Chizan, Chaos Knight, Ts.Ganzy, Zeus, Ts.saydan, Pudge, CrimsonSky, win, CS.Lemy, Dragon Knight, CS.Qipik, Storm Spirit, CS.Nupiq, Slardar, CS.Vexus, Weaver, CS.Fijik, Snapfire, 4, 28:42
Elite Eclipse, loss, expected, Leshrac, salamandradoto, Undying, sakura, Jakiro, kismet, Razor, Murasame, Wraith King, TEIKO, win, people better than me:nobody~, Phantom Assassin, S4D4UCLO7, Tidehunter, DoCK†oR_ManGal, Ogre Magi, aloxa, Weaver, tokyodrift, Queen of Pain, 4, 38:29
Apple City Gang, loss, yowaai, Sven, dualrazee, Monkey King, Norma, Beastmaster, Astral, Muerta, flacko, Jakiro, LevelUP, win, 4ivan, Magnus, MaTson, Invoker, Atoufix, Marci, Ankou ♡, Dark Seer, Atmi, Phoenix, 2, 39:56
Moonlight Wispers, loss, Tiamani, Slark, indra, Windranger, TeRakudA, Enigma, BenZzarSi, Zeus, Stardust, Phoenix, Project Achilles, win, Scarycrow, Pudge, Ravenn, Ember Spirit, kitara, Mars, KiritO, Techies, ito, Sniper, 4, 37:04
Eye Gaming, win, DragonX, Pangolier, S4D4UCLO7, Tidehunter, Dronik, Leshrac, aloxa, Lion, vogel, Troll Warlord, Elite Eclipse, loss, people better than me:nobody~, Ursa, expected, Jakiro, ami, Dark Seer, kismet, Magnus, yatorrent, Spirit Breaker, 4, 24:31
Prime Legion, win, Unirraros, Lifestealer, Flastyle, Tinker, Exmile, Tidehunter, Sqeemz, Winter Wyvern, unnv, Windranger, Freedom Fighters, loss, Imissed, Riki, Freedom13, Storm Spirit, Xolli, Magnus, Akujin, Muerta, All_After_me, Ogre Magi, 4, 37:33
Spirit, loss, Yatoro, Phantom Assassin, Larl, Ember Spirit, Collapse, Underlord, rue, Muerta, Miposhka, Jakiro, PARIVISION, win, Satanic, Terrorblade, No[o]ne-, Sniper, DM, Night Stalker, 9Class, Tusk, Dukalis, Crystal Maiden, 1, 38:56
Quan, loss, Lukas, Slark, Rvze, Meepo, wxste21, Weaver, takizawa, Beastmaster, Fezor, Warlock, 4Pirates, win, Otaker, Lifestealer, nattynarwhal_, Ember Spirit, mister moral, Primal Beast, ariel, Shadow Shaman, perdan4ik, Jakiro, 2, 36:21
Eye Gaming, win, DragonX, Storm Spirit, expected, Night Stalker, S4D4UCLO7, Winter Wyvern, ami, Templar Assassin, Тиктоник, Rubick, Prodigy Of God, loss, people better than me:nobody~, Tiny, Dronik, Weaver, 2kxaos, Timbersaw, sakura, Clockwerk, kismet, Ember Spirit, 4, 41:03
Swift Knights, loss, Pelfox, Tidehunter, billyH, Invoker, Melnik, Chaos Knight, Diamond, Weaver, Doobie, Nature's Prophet, Dragon Blood, win, Bubiza, Terrorblade, Tonyoka, Lina, Kayaru, Dragon Knight, Drand, Rubick, PsiBlades, Dazzle, 4, 32:24
BB TEAM, win, Pure, Phantom Assassin, gpk, Ember Spirit, MieRo, Dark Seer, Save-, Bounty Hunter, Kataomi, Jakiro, Falcons, loss, skiter, Alchemist, Suma1L-, Puck, ATF, Bristleback, Cr1t-, Muerta, Sneyking, Shadow Shaman, 1, 48:19
Dominion, win, DragonX, Ember Spirit, Dronik, Leshrac, Тиктоник, Undying, kismet, Terrorblade, Anime<3, Legion Commander, Prodigy Of God, loss, Kerrigan, Doom, expected, Abaddon, 2kxaos, Lifestealer, ami, Rubick, Shendelwisp, Disruptor, 4, 25:53
Immortal Squad, win, Dreadlight, Pudge, livesey, Night Stalker, Lightcrawler, Primal Beast, Qimusavoz, Grimstroke, Shark, Witch Doctor, Azure Dragons, loss, Alduin, Faceless Void, Flame, Tinker, Bahamut, Centaur Warrunner, Tiamat, Rubick, Durandal, Silencer, 4, 50:43
Shadow Avengers, loss, Akila, Gyrocopter, Fernandos, Invoker, Odisey, Dawnbreaker, LakeY, Muerta, Chipicao, Ringmaster, LSG, win, Kintaro, Sven, Scorpion, Lina, Cyrax, Magnus, Quan Chi, Marci, Nightwolf, Lion, 4, 27:36
Rabotyagi, loss, ssnovv1, Lifestealer, Mirele, Ember Spirit, Spirit, Underlord, Somnia, Rubick, asdekor_r, Jakiro, Passion.ua, win, Crystallize, Riki, niche, Huskar, BBODDY, Magnus, Fernans, Muerta, Matsarallow, Crystal Maiden, 2, 38:56
Lighting Legends, win, Jenkis, Nyx Assassin, Kayabreaker, Sand King, Rittori, Pugna, Waronn, Spirit Breaker, Hlillo-, Phantom Assassin, Crew X, loss, Bedbug, Troll Warlord, mischievous, Templar Assassin, jmixheal, Magnus, genstrichkh, Rubick, gTolstui, Shadow Shaman, 4, 27:52
Swift Knights, loss, Pelfox, Dragon Knight, billyH, Storm Spirit, Melnik, Bounty Hunter, Diamond, Spirit Breaker, Doobie, Ringmaster, Wiser Warriors, win, AKID, Drow Ranger, Nightfull, Marci, EmbraceTheLight, Axe, Dust_2, Winter Wyvern, Sandy, Crystal Maiden, 4, 25:12
Shinigami, win, Skadi, Gyrocopter, Dronik, Marci, ami, Dark Seer, Тиктоник, Undying, kismet, Magnus, TEIKO, loss, yvs, Rubick, Kerrigan, Dragon Knight, BASTREYKO, Enigma, DoCK†oR_ManGal, Snapfire, 2kxaos, Tiny, 4, 22:00
Dark Tamplars, loss, Dobimaru, Monkey King, Sorrowsoul, Clinkz, atlasX, Dawnbreaker, Puppy, Marci, kuki, Nature's Prophet, Stormriders, win, HellFire, Dazzle, Storm_blow, Viper, NeverLove, Tiny, Mimido, Muerta, Enjoer, Clockwerk, 4, 35:26
Chimera, loss, TA2000, Nature's Prophet, Lorenof, Queen of Pain, Daxak, Night Stalker, OneJey, Venomancer, panto, Jakiro, Tundra, win, dyrachyo, Lifestealer, bzm, Invoker, 33, Beastmaster, Saksa, Batrider, Whitemon, Warlock, 1, 29:02
Big Bang, loss, BoomBoom, Slark, realtockwtf, Dragon Knight, trapshitxd, Centaur Warrunner, Kayurin`ho, Earthshaker, SpottieOttie, Rubick, Marvelous Warriors, win, renarr, Sven, Sele6rity, Invoker, Fantasyy, Mars, Blue Ivy, Io, kuro4ka, Shadow Shaman, 4, 28:19
Shadow Avengers, win, Akila, Phantom Assassin, Fernandos, Storm Spirit, Odisey, Bristleback, LakeY, Marci, Chipicao, Warlock, Mad Monkeys, loss, med, Tidehunter, Perfavore, Outworld Destroyer, azeri, Doom, Asakura, Lion, Aika, Ogre Magi, 4, 40:52
